productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extUPC,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extWeakness,extRetreatCost,extAttack2,extResistance
675914,Hitmontop - 102/217,Hitmontop 102 217,https://tcgplayer-cdn.tcgplayer.com/product/675914_200w.jpg,3,24541,https://cpt.tcgcsv.com/jnq7,2026-02-03T19:44:44.09,1,,0.03,0.18,0.42,0.18,,Normal,,102/217,Common,Fighting,,,,,,,
675915,Meditite,Meditite,https://tcgplayer-cdn.tcgplayer.com/product/675915_200w.jpg,3,24541,https://cpt.tcgcsv.com/knq7,2026-02-03T19:44:44.167,1,,0.09,0.2,0.75,0.16,,Normal,,103/217,Common,Fighting,,,,,,,
675916,Medicham - 104/217,Medicham 104 217,https://tcgplayer-cdn.tcgplayer.com/product/675916_200w.jpg,3,24541,https://cpt.tcgcsv.com/lnq7,2026-02-03T19:44:44.247,1,,0.1,0.46,1.5,0.42,,Normal,,104/217,Common,Fighting,,,,,,,
675917,Lunatone,Lunatone,https://tcgplayer-cdn.tcgplayer.com/product/675917_200w.jpg,3,24541,https://cpt.tcgcsv.com/mnq7,2026-02-03T19:44:44.307,1,,0.05,0.3,2.0,0.27,,Holofoil,,105/217,Rare,Fighting,,,,,,,
675918,Solrock,Solrock,https://tcgplayer-cdn.tcgplayer.com/product/675918_200w.jpg,3,24541,https://cpt.tcgcsv.com/nnq7,2026-02-03T19:44:44.4,1,,0.1,0.2,2.0,0.19,,Normal,,106/217,Uncommon,Fighting,,,,,,,
675919,Regirock ex,Regirock ex,https://tcgplayer-cdn.tcgplayer.com/product/675919_200w.jpg,3,24541,https://cpt.tcgcsv.com/pnq7,2026-02-03T19:44:44.477,1,,0.78,1.01,9.28,1.01,,Holofoil,,107/217,Double Rare,Fighting,,,,,,,
675920,Groudon,Groudon,https://tcgplayer-cdn.tcgplayer.com/product/675920_200w.jpg,3,24541,https://cpt.tcgcsv.com/qnq7,2026-02-03T19:44:44.557,1,,0.06,0.25,6.0,0.21,,Holofoil,,108/217,Rare,Fighting,,,,,,,
675921,Cynthia's Gible,Cynthias Gible,https://tcgplayer-cdn.tcgplayer.com/product/675921_200w.jpg,3,24541,https://cpt.tcgcsv.com/rnq7,2026-02-03T19:44:44.617,1,,0.02,0.15,20.0,0.12,,Normal,,109/217,Common,Fighting,,,,,,,
675922,Cynthia's Gabite,Cynthias Gabite,https://tcgplayer-cdn.tcgplayer.com/product/675922_200w.jpg,3,24541,https://cpt.tcgcsv.com/snq7,2026-02-03T19:44:44.71,1,,0.18,0.66,2.0,0.61,,Normal,,110/217,Uncommon,Fighting,,,,,,,
675923,Cynthia's Garchomp ex,Cynthias Garchomp ex,https://tcgplayer-cdn.tcgplayer.com/product/675923_200w.jpg,3,24541,https://cpt.tcgcsv.com/tnq7,2026-02-03T19:44:44.773,1,,0.88,1.03,15.0,0.99,,Holofoil,,111/217,Double Rare,Fighting,,,,,,,
675924,Riolu,Riolu,https://tcgplayer-cdn.tcgplayer.com/product/675924_200w.jpg,3,24541,https://cpt.tcgcsv.com/vnq7,2026-02-03T19:44:44.853,1,,0.05,0.17,20.0,0.15,,Normal,,112/217,Common,Fighting,,,,,,,
675925,Mega Lucario ex,Mega Lucario ex,https://tcgplayer-cdn.tcgplayer.com/product/675925_200w.jpg,3,24541,https://cpt.tcgcsv.com/wnq7,2026-02-03T19:44:44.923,1,,1.31,2.95,4.31,2.5,,Holofoil,,113/217,Double Rare,Fighting,,,,,,,
675926,Stunfisk ex - 114/217,Stunfisk ex 114 217,https://tcgplayer-cdn.tcgplayer.com/product/675926_200w.jpg,3,24541,https://cpt.tcgcsv.com/xnq7,2026-02-03T19:44:44.977,1,,0.5,0.99,20.0,0.87,,Holofoil,,114/217,Double Rare,Fighting,,,,,,,
675927,Pancham,Pancham,https://tcgplayer-cdn.tcgplayer.com/product/675927_200w.jpg,3,24541,https://cpt.tcgcsv.com/znq7,2026-02-03T19:44:45.05,1,,0.05,0.15,2.5,0.09,,Normal,,115/217,Common,Fighting,,,,,,,
675928,Mega Hawlucha ex - 116/217,Mega Hawlucha ex 116 217,https://tcgplayer-cdn.tcgplayer.com/product/675928_200w.jpg,3,24541,https://cpt.tcgcsv.com/Bnq7,2026-02-03T19:44:45.127,1,,2.2,4.87,9.99,2.83,,Holofoil,,116/217,Double Rare,Fighting,,,,,,,
675929,Carbink - 117/217,Carbink 117 217,https://tcgplayer-cdn.tcgplayer.com/product/675929_200w.jpg,3,24541,https://cpt.tcgcsv.com/Cnq7,2026-02-03T19:44:45.19,1,,0.03,0.25,1.0,0.22,,Normal,,117/217,Uncommon,Fighting,,,,,,,
675930,Rolycoly,Rolycoly,https://tcgplayer-cdn.tcgplayer.com/product/675930_200w.jpg,3,24541,https://cpt.tcgcsv.com/Dnq7,2026-02-03T19:44:45.267,1,,0.02,0.15,20.0,0.11,,Normal,,118/217,Common,Fighting,,,,,,,
675931,Carkol,Carkol,https://tcgplayer-cdn.tcgplayer.com/product/675931_200w.jpg,3,24541,https://cpt.tcgcsv.com/Fnq7,2026-02-03T19:44:45.343,1,,0.1,0.25,0.67,0.21,,Normal,,119/217,Common,Fighting,,,,,,,
675932,Coalossal,Coalossal,https://tcgplayer-cdn.tcgplayer.com/product/675932_200w.jpg,3,24541,https://cpt.tcgcsv.com/Gnq7,2026-02-03T19:44:45.417,1,,0.04,0.2,6.85,0.15,,Holofoil,,120/217,Rare,Fighting,,,,,,,
675933,Koraidon ex,Koraidon ex,https://tcgplayer-cdn.tcgplayer.com/product/675933_200w.jpg,3,24541,https://cpt.tcgcsv.com/Hnq7,2026-02-03T19:44:45.493,1,,0.75,1.33,4.0,1.14,,Holofoil,,121/217,Double Rare,Fighting,,,,,,,
675934,Okidogi,Okidogi,https://tcgplayer-cdn.tcgplayer.com/product/675934_200w.jpg,3,24541,https://cpt.tcgcsv.com/Jnq7,2026-02-03T19:44:45.583,1,,0.09,0.75,2.55,0.74,,Holofoil,,122/217,Rare,Fighting,,,,,,,
675935,Gastly,Gastly,https://tcgplayer-cdn.tcgplayer.com/product/675935_200w.jpg,3,24541,https://cpt.tcgcsv.com/Knq7,2026-02-03T19:44:45.643,1,,0.03,0.2,2.45,0.16,,Normal,,123/217,Common,Darkness,,,,,,,
675936,Haunter,Haunter,https://tcgplayer-cdn.tcgplayer.com/product/675936_200w.jpg,3,24541,https://cpt.tcgcsv.com/Lnq7,2026-02-03T19:44:45.72,1,,0.01,0.11,1.0,0.09,,Normal,,124/217,Uncommon,Darkness,,,,,,,
675937,Mega Gengar ex - 125/217,Mega Gengar ex 125 217,https://tcgplayer-cdn.tcgplayer.com/product/675937_200w.jpg,3,24541,https://cpt.tcgcsv.com/Mnq7,2026-02-03T19:44:45.8,1,"<strong>Ability: Shadowy Concealment</strong> If 1 of your Darkness Pokemon is Knocked Out by damage from an attack from your opponent's Pokemon ex, that player takes 1 fewer Prize card. The effect of Shadowy Concealment doesn't stack.",2.5,3.87,18.0,3.36,,Holofoil,,125/217,Double Rare,Darkness,350,Stage 2,[DD] Void Gale (230)<br> Move an Energy from this Pokemon to 1 of your Benched Pokemon.,Fx2,2,,
675938,Team Rocket's Murkrow,Team Rockets Murkrow,https://tcgplayer-cdn.tcgplayer.com/product/675938_200w.jpg,3,24541,https://cpt.tcgcsv.com/Nnq7,2026-02-03T19:44:45.877,1,,0.1,0.4,1.35,0.38,,Normal,,126/217,Common,Darkness,,,,,,,
675939,Team Rocket's Honchkrow,Team Rockets Honchkrow,https://tcgplayer-cdn.tcgplayer.com/product/675939_200w.jpg,3,24541,https://cpt.tcgcsv.com/Pnq7,2026-02-03T19:44:45.963,1,,4.0,4.78,13.98,4.77,,Holofoil,,127/217,Rare,Darkness,130,Stage 1,"[CC] Rocket Feathers (60x)<br> You may discard any number of Supporter cards that have ""Team Rocket"" in their name from your hand, and this attack does 60 damage for each card you discarded in this way.",Lx2,1,[DCC] Hammer In (100),F-30
675940,Poochyena,Poochyena,https://tcgplayer-cdn.tcgplayer.com/product/675940_200w.jpg,3,24541,https://cpt.tcgcsv.com/Qnq7,2026-02-03T19:44:46.037,1,,0.05,0.22,0.6,0.21,,Normal,,128/217,Common,Darkness,,,,,,,
675941,Mightyena - 129/217,Mightyena 129 217,https://tcgplayer-cdn.tcgplayer.com/product/675941_200w.jpg,3,24541,https://cpt.tcgcsv.com/Rnq7,2026-02-03T19:44:46.173,1,,0.03,0.2,1.0,0.16,,Normal,,129/217,Uncommon,Darkness,,,,,,,
675942,Galarian Zigzagoon,Galarian Zigzagoon,https://tcgplayer-cdn.tcgplayer.com/product/675942_200w.jpg,3,24541,https://cpt.tcgcsv.com/Snq7,2026-02-03T19:44:46.267,1,,0.01,0.15,0.55,0.09,,Normal,,130/217,Common,Darkness,,,,,,,
675943,Galarian Linoone,Galarian Linoone,https://tcgplayer-cdn.tcgplayer.com/product/675943_200w.jpg,3,24541,https://cpt.tcgcsv.com/Tnq7,2026-02-03T19:44:46.347,1,,0.05,0.3,1.86,0.29,,Normal,,131/217,Common,Darkness,,,,,,,
675944,Galarian Obstagoon - 132/217,Galarian Obstagoon 132 217,https://tcgplayer-cdn.tcgplayer.com/product/675944_200w.jpg,3,24541,https://cpt.tcgcsv.com/Vnq7,2026-02-03T19:44:46.42,1,,0.1,0.18,1.0,0.14,,Normal,,132/217,Uncommon,Darkness,,,,,,,
675945,Cynthia's Spiritomb - 133/217,Cynthias Spiritomb 133 217,https://tcgplayer-cdn.tcgplayer.com/product/675945_200w.jpg,3,24541,https://cpt.tcgcsv.com/Wnq7,2026-02-03T19:44:46.497,1,,0.02,0.11,20.0,0.1,,Normal,,133/217,Uncommon,Darkness,70,Basic,[C] Raging Curse (10x)<br> This attack does 10 damage for each damage counter on all of your Benched Cynthia's Pokemon. This attack's damage isn't affected by Weakness.,Gx2,1,,
675946,Scraggy,Scraggy,https://tcgplayer-cdn.tcgplayer.com/product/675946_200w.jpg,3,24541,https://cpt.tcgcsv.com/Xnq7,2026-02-03T19:44:46.557,1,,0.05,0.17,1.0,0.17,,Normal,,134/217,Common,Darkness,80,Basic,[DC] Knock Off (20)<br> Discard a random card from your opponent's hand.,Gx2,2,,
675947,Mega Scrafty ex - 135/217,Mega Scrafty ex 135 217,https://tcgplayer-cdn.tcgplayer.com/product/675947_200w.jpg,3,24541,https://cpt.tcgcsv.com/Znq7,2026-02-03T19:44:46.65,1,"<strong>Ability: Counterattacking Crest</strong> If this Pokemon is in the Active Spot and is damaged by an attack from your opponent's Pokemon <em>(even if this Pokemon is Knocked Out)</em>, place 5 damage counters on the Attacking Pokemon.",2.99,3.5,6.99,3.29,,Holofoil,,135/217,Double Rare,Darkness,330,Stage 1,[DDC] Outlaw Leg (160)<br> Discard a random card from your opponent's hand. Discard the top card of your opponent's deck.,Gx2,2,,
675948,N's Zorua,Ns Zorua,https://tcgplayer-cdn.tcgplayer.com/product/675948_200w.jpg,3,24541,https://cpt.tcgcsv.com/-nq7,2026-02-03T19:44:46.73,1,,0.02,0.16,0.55,0.15,,Normal,,136/217,Common,Darkness,70,Basic,[D] Scratch (20),Gx2,1,,
675949,N's Zoroark ex - 137/217,Ns Zoroark ex 137 217,https://tcgplayer-cdn.tcgplayer.com/product/675949_200w.jpg,3,24541,https://cpt.tcgcsv.com/_nq7,2026-02-03T19:44:46.807,1,,0.98,2.68,5.99,2.59,,Holofoil,,137/217,Double Rare,Darkness,,,,,,,
675950,Vullaby,Vullaby,https://tcgplayer-cdn.tcgplayer.com/product/675950_200w.jpg,3,24541,https://cpt.tcgcsv.com/0pq7,2026-02-03T19:44:46.887,1,,0.05,0.16,1.0,0.15,,Normal,,138/217,Common,Darkness,,,,,,,
675951,Mandibuzz ex,Mandibuzz ex,https://tcgplayer-cdn.tcgplayer.com/product/675951_200w.jpg,3,24541,https://cpt.tcgcsv.com/2pq7,2026-02-03T19:44:46.957,1,,0.5,1.03,4.0,1.03,,Holofoil,,139/217,Double Rare,Darkness,260,Stage 1,[CC] Bone Shot<br> This attack does 50 damage to 1 of your opponent's Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>,Lx2,1,[DCC] Vulture Claw (160)<br> Discard a random card from your opponent's hand.,F-30
675952,Pangoro,Pangoro,https://tcgplayer-cdn.tcgplayer.com/product/675952_200w.jpg,3,24541,https://cpt.tcgcsv.com/3pq7,2026-02-03T19:44:47.02,1,,0.1,0.21,1.0,0.19,,Normal,,140/217,Uncommon,Darkness,140,Stage 1,[D] Corkscrew Punch (40),Gx2,3,"[DCC] Master's Punch (80+)<br> If any of your Benched Pancham have any damage counters on them, this attack does 120 more damage.",
675953,Hoopa,Hoopa,https://tcgplayer-cdn.tcgplayer.com/product/675953_200w.jpg,3,24541,https://cpt.tcgcsv.com/5pq7,2026-02-03T19:44:47.107,1,,0.08,0.2,1.0,0.16,,Holofoil,,141/217,Rare,Darkness,,,,,,,
675954,Fezandipiti ex - 142/217,Fezandipiti ex 142 217,https://tcgplayer-cdn.tcgplayer.com/product/675954_200w.jpg,3,24541,https://cpt.tcgcsv.com/6pq7,2026-02-03T19:44:47.23,1,"<strong>Ability: Flip the Script</strong> Once during your turn, if any of your Pokemon were Knocked Out during your opponent's last turn, you may draw 3 cards. You can't use more than 1 Flip the Script Ability each turn.",3.1,4.05,6.5,4.02,,Holofoil,,142/217,Double Rare,Darkness,210,Basic,[CCC] Cruel Arrow<br> This attack does 100 damage to 1 of your opponent's Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>,Fx2,1,,
675955,Pecharunt,Pecharunt,https://tcgplayer-cdn.tcgplayer.com/product/675955_200w.jpg,3,24541,https://cpt.tcgcsv.com/7pq7,2026-02-03T19:44:47.357,1,,0.1,0.24,5.0,0.22,,Holofoil,,143/217,Rare,Darkness,,,,,,,
675956,Mawile - 144/217,Mawile 144 217,https://tcgplayer-cdn.tcgplayer.com/product/675956_200w.jpg,3,24541,https://cpt.tcgcsv.com/8pq7,2026-02-03T19:44:47.447,1,,0.1,0.25,27.0,0.25,,Normal,,144/217,Uncommon,Metal,,,,,,,
675957,Registeel ex,Registeel ex,https://tcgplayer-cdn.tcgplayer.com/product/675957_200w.jpg,3,24541,https://cpt.tcgcsv.com/9pq7,2026-02-03T19:44:47.52,1,,0.6,1.0,23.99,0.85,,Holofoil,,145/217,Double Rare,Metal,,,,,,,
675958,Pawniard,Pawniard,https://tcgplayer-cdn.tcgplayer.com/product/675958_200w.jpg,3,24541,https://cpt.tcgcsv.com/bpq7,2026-02-03T19:44:47.6,1,,0.01,0.1,2.0,0.06,,Normal,,146/217,Common,Metal,,,,,,,
675959,Bisharp,Bisharp,https://tcgplayer-cdn.tcgplayer.com/product/675959_200w.jpg,3,24541,https://cpt.tcgcsv.com/cpq7,2026-02-03T19:44:47.663,1,,0.1,0.2,0.55,0.15,,Normal,,147/217,Common,Metal,,,,,,,
675960,Kingambit,Kingambit,https://tcgplayer-cdn.tcgplayer.com/product/675960_200w.jpg,3,24541,https://cpt.tcgcsv.com/dpq7,2026-02-03T19:44:47.74,1,,0.05,0.2,5.0,0.17,,Holofoil,,148/217,Rare,Metal,,,,,,,
675961,Togedemaru ex,Togedemaru ex,https://tcgplayer-cdn.tcgplayer.com/product/675961_200w.jpg,3,24541,https://cpt.tcgcsv.com/fpq7,2026-02-03T19:44:47.83,1,,1.4,2.0,4.0,1.97,,Holofoil,,149/217,Double Rare,Metal,,,,,,,
675962,Dratini,Dratini,https://tcgplayer-cdn.tcgplayer.com/product/675962_200w.jpg,3,24541,https://cpt.tcgcsv.com/gpq7,2026-02-03T19:44:47.907,1,,0.17,0.25,20.0,0.2,,Normal,,150/217,Common,Dragon,80,Basic,[WL] Headbutt (30),,2,,
675963,Dragonair,Dragonair,https://tcgplayer-cdn.tcgplayer.com/product/675963_200w.jpg,3,24541,https://cpt.tcgcsv.com/hpq7,2026-02-03T19:44:48.023,1,"<strong>Ability: Evolutionary Guidance</strong> Once during your turn, if this Pokemon has any Energy attached, you may use this Ability. Search your deck for an Evolution Pokemon, reveal it, and put it into your hand. Then, shuffle your deck.",0.3,0.95,75.0,0.98,,Normal,,151/217,Uncommon,Dragon,100,Stage 1,[WL] Tail Snap (60),,2,,
675964,Mega Dragonite ex - 152/217,Mega Dragonite ex 152 217,https://tcgplayer-cdn.tcgplayer.com/product/675964_200w.jpg,3,24541,https://cpt.tcgcsv.com/jpq7,2026-02-03T19:44:48.11,1,"<strong>Ability: Sky Transport</strong> Once during your turn, you may use this Ability. Switch your Active Pokemon with 1 of your Benched Pokemon.",17.25,19.23,25.0,19.72,,Holofoil,,152/217,Double Rare,Dragon,370,Stage 2,[WLL] Ryuno Glide (330)<br> Discard 2 Energy from this Pokemon.,,2,,
675965,Rayquaza,Rayquaza,https://tcgplayer-cdn.tcgplayer.com/product/675965_200w.jpg,3,24541,https://cpt.tcgcsv.com/kpq7,2026-02-03T19:44:48.187,1,,0.16,0.48,2.07,0.49,,Holofoil,,153/217,Rare,Dragon,,,,,,,
675966,N's Reshiram,Ns Reshiram,https://tcgplayer-cdn.tcgplayer.com/product/675966_200w.jpg,3,24541,https://cpt.tcgcsv.com/lpq7,2026-02-03T19:44:48.28,1,,0.24,0.65,1.99,0.59,,Holofoil,,154/217,Rare,Dragon,,,,,,,
675967,N's Zekrom,Ns Zekrom,https://tcgplayer-cdn.tcgplayer.com/product/675967_200w.jpg,3,24541,https://cpt.tcgcsv.com/mpq7,2026-02-03T19:44:48.36,1,,3.0,4.23,9.99,4.42,,Holofoil,,155/217,Rare,Dragon,,,,,,,
675968,Noibat,Noibat,https://tcgplayer-cdn.tcgplayer.com/product/675968_200w.jpg,3,24541,https://cpt.tcgcsv.com/npq7,2026-02-03T19:44:48.437,1,,0.05,0.2,0.55,0.16,,Normal,,156/217,Common,Dragon,70,Basic,"[C] Knickknack Carrying<br> Search your deck for a Pokemon Tool card, reveal it, and put it into your hand. Then, shuffle your deck.",,1,[PD] Bite (30),
675969,Noivern,Noivern,https://tcgplayer-cdn.tcgplayer.com/product/675969_200w.jpg,3,24541,https://cpt.tcgcsv.com/ppq7,2026-02-03T19:44:48.513,1,,0.04,0.2,1.0,0.16,,Normal,,157/217,Uncommon,Dragon,120,Stage 1,"[CC] Agility (40)<br> Flip a coin. If heads, during your opponent's next turn, prevent all damage from and effects of attacks done to this Pokemon.",,0,"[PD] Enhanced Blade (70+)<br> If this Pokemon has a Pokemon Tool attached, this attack does 70 more damage.",
675970,Dreepy - 158/217,Dreepy 158 217,https://tcgplayer-cdn.tcgplayer.com/product/675970_200w.jpg,3,24541,https://cpt.tcgcsv.com/qpq7,2026-02-03T19:44:48.577,1,,0.03,0.14,1.0,0.09,,Normal,,158/217,Common,Dragon,70,Basic,[P] Petty Grudge (10),,1,[RP] Bite (40),
675971,Drakloak - 159/217,Drakloak 159 217,https://tcgplayer-cdn.tcgplayer.com/product/675971_200w.jpg,3,24541,https://cpt.tcgcsv.com/rpq7,2026-02-03T19:44:48.717,1,,0.08,0.2,4.0,0.18,,Normal,,159/217,Common,Dragon,,,,,,,
675972,Dragapult ex,Dragapult ex,https://tcgplayer-cdn.tcgplayer.com/product/675972_200w.jpg,3,24541,https://cpt.tcgcsv.com/spq7,2026-02-03T19:44:48.873,1,,1.75,2.73,6.0,2.69,,Holofoil,,160/217,Double Rare,Dragon,,,,,,,
675973,Team Rocket's Meowth,Team Rockets Meowth,https://tcgplayer-cdn.tcgplayer.com/product/675973_200w.jpg,3,24541,https://cpt.tcgcsv.com/tpq7,2026-02-03T19:44:49,1,,0.04,0.15,2.0,0.11,,Normal,,161/217,Common,Colorless,,,,,,,
675974,Team Rocket's Kangaskhan ex,Team Rockets Kangaskhan ex,https://tcgplayer-cdn.tcgplayer.com/product/675974_200w.jpg,3,24541,https://cpt.tcgcsv.com/vpq7,2026-02-03T19:44:49.097,1,,2.0,4.17,5.0,1.88,,Holofoil,,162/217,Double Rare,Colorless,230,Basic,[CC] Comet Punch (30x)<br> Flip 4 coins. This attack does 30 damage for each heads.,Fx2,2,"[CCC] Wicked Impact (120+)<br> If you played a Supporter card that has ""Team Rocket"" in its name from your hand during this turn, this attack does 100 more damage.",
675975,Larry's Dunsparce,Larrys Dunsparce,https://tcgplayer-cdn.tcgplayer.com/product/675975_200w.jpg,3,24541,https://cpt.tcgcsv.com/wpq7,2026-02-03T19:44:49.16,1,,0.2,0.29,20.0,0.27,,Normal,,163/217,Common,Colorless,70,Basic,"[C] Rising Lunge (10+)<br> Flip a coin. If heads, this attack does 20 more damage.",Fx2,0,,
675976,Larry's Dudunsparce ex,Larrys Dudunsparce ex,https://tcgplayer-cdn.tcgplayer.com/product/675976_200w.jpg,3,24541,https://cpt.tcgcsv.com/xpq7,2026-02-03T19:44:49.237,1,,2.0,2.7,5.34,2.26,,Holofoil,,164/217,Double Rare,Colorless,,,,,,,
675977,Skitty,Skitty,https://tcgplayer-cdn.tcgplayer.com/product/675977_200w.jpg,3,24541,https://cpt.tcgcsv.com/zpq7,2026-02-03T19:44:49.313,1,,0.05,0.23,0.55,0.21,,Normal,,165/217,Common,Colorless,,,,,,,
675978,Delcatty,Delcatty,https://tcgplayer-cdn.tcgplayer.com/product/675978_200w.jpg,3,24541,https://cpt.tcgcsv.com/Bpq7,2026-02-03T19:44:49.41,1,,0.05,0.1,20.0,0.08,,Normal,,166/217,Uncommon,Colorless,,,,,,,
675979,Zangoose ex,Zangoose ex,https://tcgplayer-cdn.tcgplayer.com/product/675979_200w.jpg,3,24541,https://cpt.tcgcsv.com/Cpq7,2026-02-03T19:44:49.487,1,,1.94,2.59,4.99,2.59,,Holofoil,,167/217,Double Rare,Colorless,,,,,,,
675980,Larry's Starly,Larrys Starly,https://tcgplayer-cdn.tcgplayer.com/product/675980_200w.jpg,3,24541,https://cpt.tcgcsv.com/Dpq7,2026-02-03T19:44:49.567,1,,0.1,0.26,1.25,0.21,,Normal,,168/217,Common,Colorless,,,,,,,
675981,Larry's Staravia,Larrys Staravia,https://tcgplayer-cdn.tcgplayer.com/product/675981_200w.jpg,3,24541,https://cpt.tcgcsv.com/Fpq7,2026-02-03T19:44:49.643,1,,0.04,0.17,20.0,0.13,,Normal,,169/217,Uncommon,Colorless,,,,,,,
675982,Larry's Staraptor - 170/217,Larrys Staraptor 170 217,https://tcgplayer-cdn.tcgplayer.com/product/675982_200w.jpg,3,24541,https://cpt.tcgcsv.com/Gpq7,2026-02-03T19:44:49.707,1,,0.01,0.2,25.0,0.15,,Holofoil,,170/217,Rare,Colorless,,,,,,,
675983,Fan Rotom - 171/217,Fan Rotom 171 217,https://tcgplayer-cdn.tcgplayer.com/product/675983_200w.jpg,3,24541,https://cpt.tcgcsv.com/Hpq7,2026-02-03T19:44:49.8,1,,0.05,0.1,1.0,0.08,,Normal,,171/217,Common,Colorless,,,,,,,
675984,Mega Audino ex - 172/217,Mega Audino ex 172 217,https://tcgplayer-cdn.tcgplayer.com/product/675984_200w.jpg,3,24541,https://cpt.tcgcsv.com/Jpq7,2026-02-03T19:44:49.88,1,,5.31,5.7,6.99,5.0,,Holofoil,,172/217,Double Rare,Colorless,270,Basic,"[C] Kaleidowaltz<br> Flip 3 coins. For each heads, search your deck for up to 2 Basic Energy cards and attach them to your Pokemon in any way you like. Then, shuffle your deck.",Fx2,1,[CCC] Ear Force (20+)<br> This attack does 80 more damage for each Energy attached to your opponent's Active Pokemon.,
675985,Larry's Rufflet,Larrys Rufflet,https://tcgplayer-cdn.tcgplayer.com/product/675985_200w.jpg,3,24541,https://cpt.tcgcsv.com/Kpq7,2026-02-03T19:44:49.963,1,,0.03,0.1,1.0,0.09,,Normal,,173/217,Common,Colorless,,,,,,,
675986,Larry's Braviary,Larrys Braviary,https://tcgplayer-cdn.tcgplayer.com/product/675986_200w.jpg,3,24541,https://cpt.tcgcsv.com/Lpq7,2026-02-03T19:44:50.043,1,,0.12,0.25,2.0,0.25,,Normal,,174/217,Uncommon,Colorless,,,,,,,
675987,Larry's Komala,Larrys Komala,https://tcgplayer-cdn.tcgplayer.com/product/675987_200w.jpg,3,24541,https://cpt.tcgcsv.com/Mpq7,2026-02-03T19:44:50.13,1,,0.04,0.16,0.75,0.14,,Normal,,175/217,Common,Colorless,,,,,,,
675988,Drampa,Drampa,https://tcgplayer-cdn.tcgplayer.com/product/675988_200w.jpg,3,24541,https://cpt.tcgcsv.com/Npq7,2026-02-03T19:44:50.21,1,,0.03,0.15,0.55,0.11,,Normal,,176/217,Uncommon,Colorless,130,Basic,[CC] Gentle Slap (50),Fx2,2,"[CCC] Dragon Strike (120)<br> During your next turn, this Pokemon can't use Dragon Strike.",
675989,Hop's Cramorant,Hops Cramorant,https://tcgplayer-cdn.tcgplayer.com/product/675989_200w.jpg,3,24541,https://cpt.tcgcsv.com/Ppq7,2026-02-03T19:44:50.277,1,,0.02,0.21,1.5,0.19,,Normal,,177/217,Uncommon,Colorless,,,,,,,
675990,Terapagos,Terapagos,https://tcgplayer-cdn.tcgplayer.com/product/675990_200w.jpg,3,24541,https://cpt.tcgcsv.com/Qpq7,2026-02-03T19:44:50.357,1,,0.05,0.16,2.0,0.13,,Holofoil,,178/217,Rare,Colorless,,,,,,,
675991,Terapagos ex,Terapagos ex,https://tcgplayer-cdn.tcgplayer.com/product/675991_200w.jpg,3,24541,https://cpt.tcgcsv.com/Rpq7,2026-02-03T19:44:50.443,1,,0.4,0.75,3.0,0.67,,Holofoil,,179/217,Double Rare,Colorless,,,,,,,
675992,Acerola's Mischief,Acerolas Mischief,https://tcgplayer-cdn.tcgplayer.com/product/675992_200w.jpg,3,24541,https://cpt.tcgcsv.com/Spq7,2026-02-03T19:44:50.567,1,,0.05,0.2,1.0,0.17,,Normal,,180/217,Uncommon,,,,,,,,
675992,Acerola's Mischief,Acerolas Mischief,https://tcgplayer-cdn.tcgplayer.com/product/675992_200w.jpg,3,24541,https://cpt.tcgcsv.com/Spq7,2026-02-03T19:44:50.567,1,,0.2,0.5,3.0,0.63,,Reverse Holofoil,,180/217,Uncommon,,,,,,,,
675993,Air Balloon,Air Balloon,https://tcgplayer-cdn.tcgplayer.com/product/675993_200w.jpg,3,24541,https://cpt.tcgcsv.com/Tpq7,2026-02-03T19:44:50.647,1,,0.25,0.38,4.99,0.26,,Reverse Holofoil,,181/217,Uncommon,,,,,,,,
675993,Air Balloon,Air Balloon,https://tcgplayer-cdn.tcgplayer.com/product/675993_200w.jpg,3,24541,https://cpt.tcgcsv.com/Tpq7,2026-02-03T19:44:50.647,1,,0.14,0.31,4.15,0.27,,Normal,,181/217,Uncommon,,,,,,,,
675994,Anthea & Concordia - 182/217,Anthea and Concordia 182 217,https://tcgplayer-cdn.tcgplayer.com/product/675994_200w.jpg,3,24541,https://cpt.tcgcsv.com/Vpq7,2026-02-03T19:44:50.757,1,"You can use this card only if you have N's Darmanitan, N's Zoroark ex, N's Vanilluxe, N's Klinklang, N's Reshiram, and N's Zekrom in play.<br>During this turn, if your opponent's Active Pokemon is Knocked Out by damage from an attack used by your N's Pokemon, take 3 more Prize cards.",0.09,0.55,2.08,0.45,,Normal,,182/217,Uncommon,Trainer - Supporter,,,,,,,
